ECG,RED,IR,PCG
2294,105847,73574,0
2322,105793,73548,0
1552,105797,73600,0
2328,105758,73602,0
2320,105802,73537,0
2316,105825,73631,0
2328,105788,73593,0
2357,105845,73603,0
2354,105879,73599,0
2378,105829,73540,0
2372,105818,73624,0
2364,105828,73583,0
2358,105866,73596,0
2344,105793,73559,0
2356,105829,73649,0
2346,105838,73596,0
2358,105858,73607,0
2368,105804,73598,0
2362,105807,73640,0
2360,105852,73591,0
2373,105842,73593,0
2370,105822,73617,0
2378,105791,73635,0
2376,105849,73619,0
2384,105814,73618,0
2386,105826,73644,0
2380,105775,73647,0
2384,105878,73619,0
2388,105829,73597,0
2376,105813,73627,0
2373,105795,73622,0
2372,105876,73606,0
2317,105834,73587,0
2376,105821,73640,0
1702,105779,73647,0
2405,105885,73613,0
2377,105862,73708,0
2348,105864,73668,0
2356,105919,73704,0
2386,105869,73634,0
2381,105867,73728,0
2378,105903,73672,0
2392,105913,73687,0
2380,105871,73656,0
2384,105863,73725,0
2385,105902,73684,0
2368,105916,73695,0
2404,105880,73671,0
2374,105884,73753,0
2368,105920,73705,0
2368,105879,73699,0
2364,105889,73711,0
2362,105877,73757,0
2368,105910,73712,0
2342,105880,73693,0
2344,105902,73734,0
2338,105846,73737,0
2330,105934,73731,0
2332,105898,73709,0
2336,105890,73746,0
2328,105841,73738,0
2324,105921,73712,0
2312,105900,73700,0
2276,105884,73746,0
2320,105865,73719,0
1552,105939,73732,0
2344,105902,73688,0
2336,105945,73847,0
2336,105984,73782,0
2400,105969,73810,0
2202,105955,73829,0
2325,105927,73757,0
2352,105939,73834,0
2360,105941,73828,0
2361,105987,73828,0
2368,105928,73780,0
2368,105947,73839,0
2368,105936,73819,0
2362,106000,73812,0
2368,105940,73779,0
2392,105942,73857,0
2368,105956,73812,0
2352,105997,73834,0
2360,105942,73791,0
2354,105981,73868,0
2360,105977,73843,0
2352,105997,73840,0
2352,105944,73851,0
2356,105940,73887,0
2352,105980,73853,0
2352,105970,73836,0
2346,105969,73847,0
2337,105943,73889,0
2340,105980,73832,0
2324,105978,73848,0
2278,105946,73875,0
2326,105901,73873,0
1626,106010,73841,0
2312,105964,73847,0
2290,106025,73907,0
2260,106003,73890,0
2266,105996,73935,0
3008,105964,73902,0
3016,105968,73940,0
3032,105989,73897,0
2996,106042,73915,0
2930,105983,73865,0
2908,106005,73934,0
2860,106009,73911,0
2808,106045,73924,0
2745,105992,73873,0
2704,105978,73945,0
2644,105993,73924,0
2584,106021,73908,0
2552,105992,73902,0
2460,105976,73969,0
2402,106025,73908,0
2386,106031,73931,0
2326,106005,73901,0
2252,105995,73974,0
2258,106044,73926,0
2225,106038,73929,0
2216,106003,73917,0
2164,106008,73971,0
2144,106025,73953,0
2130,106037,73949,0
2096,106004,73949,0
2044,105973,73974,0
2069,106057,73940,0
1294,106004,73924,0
2056,106019,73964,0
2046,106020,73972,0
2024,106021,74004,0
2032,105964,74017,0
2344,106022,74013,0
2328,106053,73986,0
2344,106067,73976,0
2332,106017,73963,0
2352,106029,74037,0
2348,106044,73992,0
2352,106056,74006,0
2348,106040,73965,0
2340,106037,74021,0
2344,106069,73991,0
2336,106055,74008,0
2340,106028,73986,0
2342,106012,74045,0
2338,106070,73995,0
2332,106058,73996,0
2336,106042,74028,0
2324,106025,74058,0
2338,106065,74007,0
2336,106042,74002,0
2340,106047,74032,0
2320,106006,74060,0
2304,106073,74011,0
2336,106060,74006,0
2330,106061,74036,0
2330,106021,74073,0
2268,106100,74012,0
2305,106053,74002,0
1644,106058,74054,0
2312,106012,74053,0
2292,106102,74080,0
2290,106090,74127,0
2324,106118,74103,0
2354,106102,74046,0
2384,106084,74118,0
2352,106111,74101,0
2368,106140,74094,0
2354,106103,74049,0
2352,106103,74127,0
2364,106106,74091,0
2353,106153,74106,0
2342,106116,74073,0
2362,106108,74126,0
2390,106114,74101,0
2362,106149,74095,0
2368,106110,74067,0
2372,106095,74162,0
2378,106107,74126,0
2388,106161,74116,0
2384,106107,74080,0
2378,106120,74146,0
2418,106113,74124,0
2396,106171,74140,0
2384,106119,74088,0
2376,106112,74143,0
2378,106077,74147,0
2344,106175,74135,0
2302,106139,74099,0
2356,106117,74157,0
1688,106075,74159,0
2368,106159,74157,0
2376,106121,74101,0
2336,106115,74058,0
2340,106099,74138,0
2320,106136,74083,0
2368,106176,74079,0
2369,106146,74085,0
2385,106094,74050,0
2388,106084,74103,0
2438,106055,74075,0
2380,106133,74061,0
2390,106086,74020,0
2396,106085,74068,0
2400,106020,74062,0
2392,106118,74035,0
2392,106078,74011,0
2384,106067,74051,0
2374,106004,74010,0
2378,106091,73994,0
2376,106041,73944,0
2376,106026,74011,0
2368,105998,73971,0
2360,106088,73963,0
2360,106007,73910,0
2360,106016,73981,0
2360,106003,73936,0
2368,106045,73919,0
2364,105987,73863,0
2372,105996,73921,0
2356,105964,73889,0
2340,106034,73862,0
2386,105982,73805,0
1625,105968,73909,0
2386,105754,73455,0
2378,105766,73516,0
2348,105745,73447,0
2386,105772,73467,0
2392,105734,73449,0
2376,105740,73485,0
2381,105767,73442,0
2380,105761,73441,0
2376,105722,73433,0
2370,105719,73461,0
2368,105749,73409,0
2372,105724,73410,0
2352,105717,73403,0
2352,105661,73436,0
2360,105718,73378,0
2333,105709,73363,0
2336,105682,73386,0
2336,105669,73421,0
2309,105714,73348,0
2322,105691,73337,0
2312,105679,73337,0
2338,105644,73381,0
2321,105693,73315,0
2320,105689,73336,0
2328,105662,73334,0
2330,105608,73340,0
2304,105684,73296,0
2268,105638,73292,0
2312,105634,73311,0
1549,105600,73309,0
2320,105670,73291,0
2380,105641,73237,0
2293,105648,73235,0
2288,105599,73212,0
2272,105593,73221,0
2290,105574,73277,0
2336,105594,73287,0
2344,105588,73188,0
2336,105608,73277,0
2372,105631,73229,0
2352,105621,73234,0
2368,105614,73234,0
2353,105597,73274,0
2340,105656,73226,0
2348,105645,73248,0
2346,105609,73239,0
2400,105618,73289,0
2345,105634,73252,0
2340,105646,73255,0
2344,105610,73244,0
2346,105612,73293,0
2341,105636,73244,0
2328,105633,73235,0
2352,105638,73275,0
2354,105560,73276,0
2368,105665,73248,0
2352,105617,73235,0
2358,105621,73304,0
2372,105602,73262,0
2361,105654,73262,0
2348,105635,73231,0
2308,105625,73293,0
2352,105625,73251,0
1672,105693,73269,0
2300,105678,73372,0
2328,105705,73324,0
2368,105664,73330,0
2388,105670,73352,0
2380,105634,73378,0
2373,105700,73330,0
2372,105676,73318,0
2361,105680,73367,0
2360,105621,73352,0
2360,105724,73342,0
2356,105671,73336,0
2360,105689,73366,0
2360,105631,73387,0
2352,105724,73343,0
2350,105696,73314,0
2336,105684,73385,0
2341,105664,73366,0
2352,105720,73360,0
2336,105697,73326,0
2340,105679,73391,0
2336,105686,73366,0
2320,105745,73370,0
2368,105697,73324,0
2324,105692,73404,0
2320,105661,73380,0
2324,105749,73387,0
2300,105696,73347,0
2256,105705,73417,0
2304,105689,73388,0
1643,105751,73392,0
2312,105697,73348,0
2304,105692,73425,0
2306,105798,73482,0
2309,105762,73466,0
2320,105753,73500,0
2368,105780,73469,0
2392,105698,73493,0
2401,105810,73476,0
2402,105771,73470,0
2396,105772,73525,0
2400,105735,73487,0
2389,105802,73503,0
2392,105757,73454,0
2400,105770,73524,0
2393,105761,73504,0
2392,105835,73499,0
2397,105745,73447,0
2386,105772,73531,0
2378,105776,73518,0
2368,105822,73523,0
2344,105783,73477,0
2352,105756,73565,0
2348,105799,73527,0
2344,105785,73524,0
2344,105770,73522,0
2338,105766,73558,0
2336,105804,73514,0
2336,105790,73522,0
2336,105767,73529,0
2330,105760,73573,0
2282,105811,73503,0
2328,105776,73510,0
1666,105767,73529,0
2308,105783,73522,0
2320,105792,73567,0
2364,105744,73533,0
2376,105830,73539,0
2384,105781,73499,0
2390,105783,73582,0
2388,105801,73547,0
2392,105830,73549,0
2396,105801,73518,0
2392,105772,73574,0
2393,105823,73532,0
2388,105817,73560,0
2386,105768,73542,0
2377,105777,73595,0
2372,105824,73527,0
2372,105802,73528,0
2364,105782,73542,0
2400,105775,73584,0
2372,105821,73540,0
2372,105803,73558,0
2410,105791,73549,0
2370,105772,73604,0
2362,105818,73516,0
2364,105787,73527,0
2370,105791,73560,0
2372,105757,73585,0
2348,105824,73532,0
2314,105786,73515,0
2368,105782,73565,0
1587,105721,73551,0
2368,105822,73543,0
2374,105798,73487,0
2342,105794,73570,0
2228,105738,73569,0
2336,105850,73527,0
2384,105785,73526,0
2356,105758,73593,0
2340,105814,73543,0
2344,105806,73529,0
2368,105805,73568,0
2376,105767,73607,0
2384,105818,73554,0
2380,105799,73543,0
2368,105791,73557,0
2357,105766,73588,0
2362,105826,73542,0
2356,105798,73559,0
2364,105795,73573,0
2352,105745,73596,0
2354,105835,73541,0
2349,105812,73544,0
2346,105806,73599,0
2352,105755,73578,0
2364,105824,73560,0
2376,105813,73530,0
2362,105807,73611,0
2368,105772,73582,0
2356,105850,73581,0
2374,105802,73547,0
2372,105816,73584,0
2368,105765,73581,0
2324,105865,73572,0
2376,105802,73552,0
1606,105810,73604,0
2352,105855,73618,0
2346,105840,73658,0
2336,105847,73638,0
2360,105862,73658,0
2356,105830,73640,0
2368,105843,73677,0
2354,105885,73654,0
2346,105877,73651,0
2356,105865,73640,0
2402,105867,73720,0
2356,105876,73664,0
2362,105896,73670,0
2348,105847,73654,0
2348,105857,73724,0
2344,105898,73690,0
2348,105893,73676,0
2356,105864,73666,0
2356,105873,73714,0
2360,105907,73682,0
2352,105886,73688,0
2356,105877,73686,0
2369,105865,73743,0
2354,105911,73676,0
2361,105887,73697,0
2354,105870,73733,0
2368,105859,73737,0
2372,105937,73705,0
2296,105878,73700,0
2333,105892,73731,0
1674,105849,73744,0
2337,105925,73715,0
2344,105896,73692,0
2321,105948,73783,0
2324,105930,73789,0
2321,105915,73847,0
2364,105971,73807,0
2356,105982,73779,0
2376,105974,73798,0
2368,105938,73786,0
2372,105931,73836,0
2368,105962,73786,0
2356,105984,73801,0
2356,105927,73762,0
2360,105924,73829,0
2352,105960,73798,0
2368,105979,73797,0
2322,105958,73763,0
2345,105949,73847,0
2368,105979,73802,0
2346,105990,73800,0
2340,105939,73807,0
2336,105931,73853,0
2336,105983,73814,0
2338,105963,73807,0
2336,105936,73800,0
2328,105928,73852,0
2320,105974,73827,0
2313,105932,73812,0
2312,105954,73849,0
2288,105925,73867,0
2264,106007,73834,0
2272,105955,73814,0
1543,105939,73857,0
2305,105898,73848,0
2300,105964,73862,0
2313,105941,73904,0
2848,105904,73864,0
2842,105992,73868,0
2804,105958,73828,0
2768,105965,73912,0
2712,105988,73869,0
2660,106012,73867,0
2608,105961,73830,0
2560,105965,73921,0
2504,105985,73881,0
2448,106016,73882,0
2404,105954,73847,0
2350,105958,73931,0
2304,105985,73868,0
2269,105997,73874,0
2248,105952,73866,0
2208,105976,73935,0
2182,105990,73900,0
2160,106027,73912,0
2144,105973,73857,0
2136,105963,73909,0
2116,105995,73902,0
2100,106013,73906,0
2089,105963,73847,0
2082,105970,73937,0
2080,105951,73910,0
2036,106031,73898,0
2070,105961,73834,0
1316,105973,73945,0
2081,105995,73882,0
2088,106024,73976,0
2096,106014,73979,0
2097,106045,73977,0
2254,106008,73971,0
2314,106088,73978,0
2340,106027,73947,0
2356,106030,74010,0
2346,106003,73990,0
2356,106074,74005,0
2358,106028,73946,0
2358,106017,74027,0
2356,106037,73993,0
2356,106074,73998,0
2352,106024,73951,0
2352,106025,74052,0
2338,106053,74001,0
2336,106086,74004,0
2336,106033,73972,0
2376,106025,74051,0
2332,106054,73997,0
2329,106101,74004,0
2328,106045,74008,0
2344,106047,74057,0
2336,106072,74023,0
2328,106090,74017,0
2352,106046,74025,0
2308,106037,74067,0
2314,106060,74032,0
2280,106067,74019,0
2329,106050,74045,0
1664,106034,74075,0
2336,106100,74026,0
2292,106059,74125,0
2302,106148,74114,0
2300,106107,74090,0
2352,106089,74179,0
2352,106115,74121,0
2384,106108,74157,0
2384,106061,74157,0
2384,106158,74149,0
2384,106121,74106,0
2370,106125,74186,0
2368,106105,74150,0
2372,106183,74153,0
2360,106118,74101,0
2362,106134,74179,0
2354,106154,74151,0
2346,106184,74165,0
2348,106130,74123,0
2342,106109,74206,0
2352,106155,74153,0
2346,106171,74160,0
2336,106134,74149,0
2340,106125,74204,0
2348,106186,74162,0
2348,106195,74178,0
2352,106141,74158,0
2353,106155,74224,0
2354,106180,74181,0
2348,106176,74190,0
2316,106172,74173,0
2352,106157,74238,0
1586,106166,74193,0
2368,106167,74196,0
2336,106052,74151,0
2324,106162,74118,0
2312,106098,74100,0
2346,106149,74115,0
2346,106099,74101,0
2376,106098,74147,0
2372,106109,74098,0
2384,106106,74068,0
2396,106076,74086,0
2404,106047,74127,0
2400,106093,74065,0
2388,106050,74028,0
2384,106054,74062,0
2385,106013,74060,0
2382,106070,74018,0
2380,106037,73999,0
2376,106043,74024,0
2378,106017,74039,0
2372,106052,73993,0
2364,106038,73981,0
2380,106034,73979,0
2376,106003,74006,0
2370,106040,73956,0
2362,106007,73938,0
2368,106007,73945,0
2362,105942,73962,0
2344,106002,73908,0
2332,105985,73899,0
2294,105973,73909,0
2328,105948,73936,0
1555,105982,73867,0
2336,105949,73847,0
2306,105763,73556,0
2328,105706,73535,0
2338,105805,73514,0
2356,105754,73456,0
2362,105765,73539,0
2336,105759,73505,0
2336,105781,73494,0
2321,105745,73435,0
2328,105743,73516,0
2316,105760,73464,0
2320,105778,73451,0
2320,105731,73437,0
2310,105709,73496,0
2316,105725,73444,0
2305,105771,73438,0
2314,105718,73406,0
2304,105711,73470,0
2324,105736,73414,0
2306,105741,73418,0
2298,105697,73392,0
2304,105696,73439,0
2292,105723,73382,0
2281,105708,73406,0
2304,105680,73393,0
2336,105653,73431,0
2290,105730,73381,0
2276,105709,73366,0
2254,105674,73393,0
2289,105655,73424,0
1536,105715,73378,0
2292,105700,73366,0
2320,105667,73370,0
2304,105681,73320,0
2308,105653,73275,0
2280,105650,73366,0
2326,105663,73361,0
2328,105612,73364,0
2368,105697,73334,0
2356,105664,73330,0
2352,105661,73358,0
2348,105634,73348,0
2328,105707,73345,0
2349,105661,73291,0
2336,105675,73367,0
2370,105643,73341,0
2328,105719,73355,0
2324,105653,73307,0
2336,105686,73389,0
2322,105674,73349,0
2316,105728,73356,0
2316,105669,73319,0
2306,105682,73404,0
2308,105707,73349,0
2304,105737,73362,0
2304,105686,73312,0
2304,105676,73400,0
2308,105689,73363,0
2304,105725,73362,0
2298,105673,73325,0
2272,105685,73404,0
2292,105715,73370,0
2306,105733,73354,0
1638,105684,73325,0
2308,105696,73441,0
2312,105782,73426,0
2298,105701,73376,0
2408,105672,73487,0
2336,105766,73442,0
2328,105741,73439,0
2336,105723,73488,0
2341,105684,73488,0
2340,105765,73430,0
2340,105727,73432,0
2345,105730,73477,0
2346,105685,73476,0
2336,105770,73451,0
2336,105749,73447,0
2332,105746,73508,0
2336,105709,73469,0
2330,105795,73460,0
2340,105761,73442,0
2340,105754,73499,0
2316,105721,73505,0
2344,105776,73471,0
2328,105731,73474,0
2336,105758,73518,0
2321,105686,73517,0
2324,105778,73473,0
2308,105762,73471,0
2308,105759,73501,0
2260,105717,73521,0
2368,105798,73491,0
1652,105754,73484,0
2322,105759,73523,0
2322,105727,73497,0
2333,105795,73621,0
2276,105819,73584,0
2268,105845,73580,0
2274,105808,73536,0
2320,105789,73604,0
2316,105831,73574,0
2312,105834,73586,0
2344,105791,73586,0
2344,105781,73627,0
2348,105837,73586,0
2340,105824,73584,0
2340,105809,73560,0
2336,105807,73645,0
2336,105830,73604,0
2336,105840,73616,0
2332,105790,73591,0
2324,105806,73651,0
2324,105841,73606,0
2389,105829,73608,0
2342,105805,73591,0
2354,105795,73646,0
2338,105854,73606,0
2346,105847,73615,0
2328,105810,73594,0
2320,105811,73649,0
2336,105849,73600,0
2344,105861,73620,0
2320,105808,73580,0
2320,105795,73639,0
2272,105843,73620,0
2320,105872,73606,0
1644,105800,73595,0
2280,105841,73637,0
2276,105817,73676,0
2336,105830,73624,0
2360,105809,73635,0
2376,105799,73676,0
2360,105861,73601,0
2362,105845,73622,0
2362,105821,73635,0
2352,105789,73676,0
2322,105849,73638,0
2354,105823,73615,0
2320,105824,73651,0
2310,105798,73678,0
2336,105852,73618,0
2336,105824,73618,0
2336,105810,73649,0
2340,105802,73670,0
2330,105852,73632,0
2336,105815,73595,0
2316,105819,73659,0
2336,105772,73644,0
2332,105867,73621,0
2336,105836,73582,0
2324,105821,73657,0
2340,105783,73628,0
2336,105863,73619,0
2288,105842,73583,0
2248,105832,73668,0
2294,105796,73642,0
1636,105877,73640,0
2328,105828,73581,0
2316,105830,73657,0
2294,105849,73665,0
2356,105834,73707,0
2288,105878,73651,0
2345,105850,73640,0
2341,105880,73665,0
2372,105844,73650,0
2348,105843,73705,0
2432,105868,73665,0
2368,105899,73665,0
2360,105833,73628,0
2377,105832,73688,0
2374,105887,73651,0
2396,105873,73659,0
2376,105841,73626,0
2378,105837,73702,0
2376,105882,73676,0
2362,105880,73664,0
2364,105830,73663,0
2368,105845,73717,0
2360,105879,73681,0
2364,105873,73677,0
2362,105840,73658,0
2356,105841,73706,0
2352,105872,73687,0
2358,105899,73684,0
2344,105839,73688,0
2354,105851,73729,0
2329,105901,73673,0
2292,105874,73683,0
2329,105867,73696,0
1561,105855,73739,0
2316,105885,73801,0
2312,105915,73740,0
2332,105959,73751,0
2352,105899,73781,0
2368,105846,73783,0
2380,105942,73746,0
2372,105922,73740,0
2368,105900,73775,0
2368,105856,73766,0
2372,105950,73756,0
2385,105911,73733,0
2372,105912,73804,0
2377,105859,73807,0
2368,105951,73776,0
2358,105901,73756,0
2344,105894,73794,0
2348,105871,73807,0
2304,105941,73783,0
2320,105927,73756,0
2314,105907,73805,0
2308,105866,73826,0
2312,105953,73782,0
2306,105911,73760,0
2304,105916,73806,0
2292,105879,73837,0
2292,105952,73781,0
2284,105921,73787,0
2248,105921,73811,0
2284,105870,73845,0
1528,105962,73794,0
2304,105927,73807,0
2292,105938,73818,0
2266,105923,73946,0
2218,106016,73879,0
2273,105988,73854,0
2276,105955,73895,0
2296,105909,73826,0
2300,106026,73875,0
2293,105970,73841,0
2332,105990,73931,0
2322,105967,73882,0
2312,106013,73895,0
2316,105971,73859,0
2316,105975,73940,0
2305,105972,73888,0
2305,106047,73906,0
2304,105982,73856,0
2306,105985,73947,0
2306,105988,73908,0
2312,106039,73915,0
2328,105982,73884,0
2329,105986,73951,0
2338,105945,73923,0
2360,106027,73928,0
2392,105980,73884,0
2384,105986,73945,0
2424,105945,73927,0
2440,106028,73930,0
2469,105986,73899,0
2490,105996,73958,0
2560,105982,73936,0
2486,106049,73929,0
2580,105999,73881,0
1942,106022,73968,0
2760,106059,73967,0
2800,106017,73950,0
2100,106032,74012,0
2116,106039,73964,0
2106,106054,73991,0
2104,106021,73925,0
2148,106024,74013,0
2080,106036,73981,0
2080,106076,73979,0
2080,105998,73940,0
2060,106019,74020,0
2064,106056,73983,0
2056,106069,73971,0
2052,106019,73953,0
2072,106010,74023,0
2076,106047,74010,0
2084,106056,73994,0
2088,106024,73965,0
2096,106006,74026,0
2092,106050,74003,0
2116,106046,74012,0
2116,106028,73982,0
2124,106027,74044,0
2137,106059,73991,0
2138,106071,74001,0
2144,106024,74011,0
2144,106028,74054,0
2108,106060,74006,0
2112,106052,74021,0
1531,106036,74016,0
2156,106014,74058,0
2164,106049,74020,0
2168,106068,74019,0
2185,106060,74091,0
2186,106087,74062,0
2340,106102,74059,0
2340,106116,74074,0
2356,106069,74039,0
2354,106072,74105,0
2348,106024,74102,0
2340,106115,74080,0
2340,106077,74047,0
2337,106081,74113,0
2336,106025,74105,0
2350,106122,74060,0
2324,106071,74045,0
2336,106088,74123,0
2328,106068,74094,0
2308,106116,74087,0
2330,106071,74037,0
2322,106082,74122,0
2330,106051,74080,0
2324,106132,74095,0
2306,106079,74046,0
2358,106074,74142,0
2316,106084,74092,0
2281,106145,74098,0
2276,106094,74054,0
2264,106097,74133,0
2266,106098,74113,0
2278,106133,74113,0
2264,106086,74052,0
1506,106088,74137,0
2288,106107,74096,0
2280,106146,74162,0
2288,106169,74166,0
2328,106116,74188,0
2362,106108,74214,0
2370,106170,74144,0
2378,106136,74161,0
2370,106125,74172,0
2368,106097,74222,0
2376,106158,74174,0
2368,106151,74183,0
2380,106141,74195,0
2372,106128,74206,0
2420,106162,74169,0
2376,106145,74167,0
2364,106139,74198,0
2378,106115,74227,0
2372,106170,74175,0
2357,106131,74168,0
2358,106132,74216,0
2364,106102,74211,0
2350,106187,74166,0
2345,106126,74163,0
2344,106138,74199,0
2338,106078,74203,0
2336,106183,74177,0
2344,106144,74157,0
2328,106117,74201,0
2290,106054,74182,0
2404,106180,74170,0
1680,106130,74126,0
2360,106113,74195,0
2328,105974,73993,0
2390,106040,73930,0
2344,105969,73904,0
2412,105991,73910,0
2344,105970,73859,0
2388,105981,73918,0
2400,105913,73874,0
2394,105999,73868,0
2392,105946,73843,0
2392,105933,73884,0
2392,105879,73855,0
2396,105981,73836,0
2400,105920,73766,0
2384,105915,73834,0
2386,105865,73817,0
2368,105939,73797,0
2372,105892,73729,0
2356,105869,73784,0
2360,105836,73770,0
2360,105921,73750,0
2361,105868,73696,0
2368,105875,73752,0
