RED,IR
26097,30197
26093,30197
26094,30204
26093,30211
26100,30209
26103,30214
26099,30213
26108,30225
26100,30215
26095,30204
26090,30187
26079,30170
26073,30146
26061,30124
26053,30097
26051,30086
26048,30067
26043,30062
26043,30057
26052,30066
26043,30061
26053,30073
26048,30068
26053,30076
26054,30080
26055,30082
26052,30080
26057,30082
26057,30090
26050,30073
26053,30091
26049,30076
26055,30079
26056,30077
26056,30082
26061,30086
26060,30095
26057,30094
26064,30102
26063,30100
26064,30106
26067,30106
26059,30103
26063,30108
26061,30099
26057,30102
26061,30097
26054,30095
26061,30105
26062,30098
26061,30101
26059,30104
26065,30115
26065,30105
26067,30114
26069,30113
26068,30115
26074,30122
26070,30120
26069,30123
26075,30125
26072,30130
26072,30128
26070,30133
26076,30135
26074,30138
26073,30142
26082,30142
26079,30151
26082,30145
26082,30155
26082,30152
26087,30161
26079,30150
26085,30158
26080,30157
26091,30161
26082,30161
26082,30163
26082,30170
26088,30172
26089,30177
26082,30176
26098,30179
26097,30176
26094,30183
26089,30186
26094,30186
26092,30190
26095,30190
26092,30194
26096,30198
26107,30205
26095,30205
26104,30211
26094,30206
26100,30219
26099,30214
26103,30211
26090,30193
26089,30180
26075,30147
26069,30129
26056,30095
26047,30080
26038,30058
26041,30050
26030,30040
26037,30038
26033,30035
26034,30036
26035,30046
26040,30051
26041,30051
26045,30057
26047,30058
26043,30054
26048,30059
26048,30051
26042,30052
26043,30046
26039,30042
26042,30045
26040,30039
26043,30048
26039,30050
26050,30058
26045,30060
26052,30068
26043,30067
26051,30068
26051,30070
26047,30068
26048,30063
26046,30067
26047,30059
26041,30056
26047,30065
26044,30059
26049,30063
26049,30058
26050,30061
26044,30059
26050,30064
26042,30062
26051,30070
26042,30065
26047,30071
26053,30078
26045,30072
26057,30082
26052,30075
26058,30082
26055,30078
26055,30088
26053,30083
26053,30086
26058,30092
26057,30088
26063,30091
26055,30091
26063,30101
26056,30097
26051,30097
26067,30103
26054,30097
26064,30108
26058,30104
26067,30112
26062,30105
26066,30112
26057,30110
26065,30115
26067,30122
26062,30112
26072,30123
26066,30122
26069,30126
26062,30121
26075,30139
26070,30127
26075,30144
26068,30136
26076,30146
26077,30146
26074,30144
26077,30146
26076,30153
26074,30154
26071,30140
26066,30130
26057,30103
26052,30083
26039,30053
26026,30029
26029,30016
26015,29995
26018,29996
26008,29978
26013,29987
26016,29986
26020,29993
26025,30001
26020,29999
26028,30003
26028,30009
26026,30011
26029,30007
26024,30004
26032,30005
26019,29995
26028,30004
26022,29994
26022,29995
26024,29999
26020,29999
26030,30016
26025,30017
26036,30024
26034,30018
26036,30023
26029,30019
26036,30025
26033,30017
26035,30020
26032,30019
26030,30019
26034,30021
26030,30014
26028,30018
26037,30025
26027,30028
26037,30031
26032,30025
26036,30033
26036,30030
26039,30036
26036,30040
26039,30037
26042,30041
26043,30048
26037,30041
26044,30051
26042,30054
26043,30051
26047,30057
26045,30054
26041,30059
26052,30062
26045,30067
26054,30071
26050,30067
26055,30074
26049,30073
26054,30078
26052,30079
26057,30084
26050,30085
26060,30090
26052,30092
26062,30098
26053,30093
26061,30093
26060,30101
26060,30099
26065,30107
26061,30105
26068,30110
26061,30111
26069,30119
26066,30117
26069,30123
26070,30128
26068,30131
26077,30139
26071,30136
26079,30139
26073,30142
26077,30152
26075,30142
26070,30135
26071,30127
26054,30098
26054,30077
26033,30042
26027,30018
26025,30005
26017,29987
26013,29977
26014,29980
26012,29973
26012,29978
26017,29980
26019,29984
26020,29991
26016,29988
26024,29997
26017,29993
26026,29995
26024,29993
26022,29992
26020,29988
26015,29984
26018,29982
26016,29985
26017,29987
26025,29995
26025,29991
26030,30003
26029,30010
26026,30008
26032,30017
26031,30014
26025,30011
26027,30014
26029,30008
26028,30010
26026,30005
26034,30012
26020,30003
26029,30011
26022,30006
26028,30013
26031,30009
26038,30021
26027,30011
26034,30019
26034,30024
26029,30019
26035,30023
26032,30023
26033,30030
26031,30023
26037,30034
26037,30033
26032,30033
26035,30034
26037,30043
26035,30035
26041,30048
26033,30044
26046,30047
26037,30050
26041,30049
26040,30052
26042,30059
26039,30055
26045,30058
26038,30057
26051,30065
26045,30062
26052,30071
26049,30068
26054,30079
26051,30075
26046,30076
26059,30087
26048,30078
26052,30087
26057,30095
26047,30089
26057,30096
26058,30091
26051,30091
26063,30101
26052,30098
26062,30103
26057,30103
26057,30103
26066,30112
26061,30118
26067,30112
26068,30123
26060,30119
26068,30123
26062,30116
26061,30113
26053,30095
26039,30067
26032,30041
26023,30014
26012,29992
26010,29975
26006,29959
26000,29948
26001,29949
26000,29946
26002,29949
26005,29956
26013,29966
26007,29962
26017,29969
26005,29970
26011,29972
26010,29971
26010,29968
26008,29970
26005,29957
26009,29964
26006,29963
26011,29966
26010,29962
26016,29974
26013,29972
26017,29983
26016,29982
26021,29993
26016,29989
26026,29990
26012,29985
26017,29986
26016,29980
26013,29978
26018,29978
26015,29979
26011,29978
26018,29988
26011,29980
26025,29991
26019,29987
26024,29996
26020,29993
26023,29996
26025,30001
26020,29999
26027,30006
26023,30003
26023,30008
26027,30007
26029,30015
26027,30012
26026,30016
26034,30023
26028,30019
26037,30022
26033,30022
26036,30026
26033,30028
26036,30032
26034,30034
26038,30039
26034,30038
26040,30043
26044,30044
26036,30043
26040,30049
26044,30049
26041,30050
26046,30054
26046,30063
26043,30057
26049,30069
26051,30074
26045,30069
26053,30077
26050,30073
26052,30080
26055,30087
26056,30085
26058,30093
26060,30092
26052,30098
26064,30108
26058,30097
26066,30112
26067,30113
26065,30114
26061,30113
26070,30122
26062,30110
26061,30110
26049,30079
26044,30059
26029,30025
26021,30008
26013,29982
26008,29966
26009,29956
25996,29939
26002,29943
26005,29941
25998,29944
26005,29957
26009,29961
26005,29962
26021,29968
26014,29965
26016,29972
26015,29978
26009,29967
26018,29966
26012,29960
26016,29960
26011,29960
26007,29956
26014,29966
26016,29978
26019,29976
26019,29985
26023,29986
26025,29999
26028,29993
26025,29990
26027,29989
26029,29993
26018,29987
26030,29992
26017,29983
26024,29991
26018,29986
26028,29985
26019,29987
26022,29990
26026,29997
26021,29992
26023,30000
26028,30002
26022,30006
26035,30012
26029,30006
26036,30017
26037,30019
26028,30014
26037,30022
26034,30017
26040,30033
26037,30026
26042,30032
26036,30034
26044,30040
26035,30036
26045,30042
26043,30046
26043,30046
26038,30044
26050,30053
26042,30053
26049,30054
26045,30053
26050,30060
26050,30059
26047,30071
26046,30066
26058,30075
26050,30076
26054,30083
26052,30080
26062,30086
26053,30088
26060,30090
26062,30095
26058,30096
26065,30095
26064,30093
26057,30096
26065,30106
26068,30105
26066,30111
26067,30113
26072,30118
26071,30122
26066,30123
26075,30132
26066,30124
26074,30130
26067,30117
26062,30100
26046,30077
26047,30048
26030,30016
26018,29987
26015,29978
26006,29954
26008,29951
26001,29947
26004,29941
26006,29946
26007,29955
26005,29958
26010,29963
26010,29967
26019,29973
26021,29977
26012,29972
26020,29979
26012,29971
26017,29971
26012,29967
26016,29968
26013,29962
26014,29975
26015,29979
26013,29972
26024,29981
26022,29989
26022,29989
26022,29999
26015,29993
26025,29994
26016,29992
26025,29989
26021,29977
26024,29983
26019,29974
26021,29985
26015,29981
26019,29979
26025,29987
26014,29987
26027,29997
26018,29992
26024,29999
26026,30000
26027,30003
26024,29999
26026,30008
26025,30001
26034,30009
26027,30009
26034,30011
26033,30018
26027,30013
26034,30029
26035,30023
26036,30027
26033,30028
26041,30037
26035,30031
26032,30036
26039,30042
26039,30041
26040,30044
26043,30044
26041,30043
26047,30053
26046,30048
26050,30055
26050,30063
26048,30061
26049,30062
26044,30058
26057,30070
26050,30069
26055,30075
26051,30074
26057,30082
26055,30079
26056,30084
26058,30090
26067,30095
26059,30094
26069,30109
26065,30109
26074,30111
26065,30109
26074,30120
26065,30105
26059,30095
26054,30073
26039,30045
26035,30022
26022,29994
26010,29969
26011,29959
25994,29939
26000,29937
25995,29930
26003,29938
26003,29935
26007,29946
26006,29954
26012,29963
26010,29956
26017,29970
26018,29969
26016,29970
26011,29964
26018,29965
26011,29958
26015,29962
26011,29957
26007,29957
26015,29972
26014,29966
26017,29977
26021,29980
26019,29985
26025,29992
26019,29984
26023,29989
26025,29989
26023,29988
26016,29981
26025,29986
26020,29979
26020,29980
26012,29973
26018,29979
26015,29979
26022,29986
26013,29989
26023,29991
26027,30001
26026,29993
26029,30003
26025,30000
26030,30005
26034,30011
26028,30009
26029,30012
26032,30016
26032,30016
26039,30019
26037,30025
26033,30023
26037,30028
26033,30026
26041,30037
26035,30034
26046,30043
26043,30040
26040,30043
26047,30051
26038,30043
26046,30051
26042,30051
26048,30060
26045,30061
26050,30064
26046,30064
26054,30073
26046,30070
26054,30077
26052,30076
26061,30082
26063,30089
26052,30085
26062,30089
26060,30094
26066,30100
26062,30102
26067,30106
26062,30109
26070,30115
26064,30114
26070,30123
26067,30124
26075,30134
26070,30130
26077,30133
26075,30141
26075,30137
26073,30127
26067,30110
26057,30086
26038,30047
26034,30025
26021,29994
26007,29966
26014,29960
26005,29945
25999,29943
26004,29941
26002,29939
26010,29954
26005,29951
26009,29955
26010,29966
26018,29972
26016,29967
26021,29976
26014,29973
26014,29970
26018,29971
26014,29959
26018,29959
26017,29966
26014,29962
26013,29967
26022,29973
26017,29973
26027,29988
26024,29988
26020,29982
26028,29992
26018,29988
26028,29995
26022,29982
26031,29991
26018,29979
26021,29986
26018,29979
26017,29979
26023,29988
26020,29982
26028,29987
26014,29982
26026,29991
26020,29989
26021,29996
26026,29995
26024,29999
26030,30001
26028,30003
26033,30005
26027,30005
26031,30010
26036,30014
26030,30007
26036,30024
26036,30012
26035,30021
26037,30023
26032,30023
26036,30025
26043,30034
26037,30026
26044,30033
26037,30035
26045,30039
26039,30034
26046,30044
26045,30041
26044,30043
26050,30052
26045,30054
26048,30050
26048,30054
26048,30056
26044,30058
26052,30066
26047,30064
26050,30066
26047,30063
26055,30073
26052,30068
26060,30078
26058,30082
26052,30077
26061,30085
26056,30084
26064,30093
26056,30093
26068,30101
26057,30096
26063,30106
26063,30101
26058,30084
26050,30069
26043,30052
26027,30014
26018,29987
26006,29961
25997,29942
25999,29931
25989,29911
25994,29913
25991,29907
25990,29904
25995,29918
25997,29922
25995,29927
25999,29933
26002,29940
26000,29937
26005,29943
26004,29938
26004,29940
25997,29933
26002,29930
26000,29926
25997,29930
25999,29931
26000,29930
26007,29941
26007,29945
26008,29946
26011,29952
26009,29958
26006,29955
26010,29960
26008,29948
26002,29946
26011,29952
26002,29950
26001,29945
26008,29952
26004,29945
26006,29944
26007,29953
26004,29947
26010,29956
26005,29951
26008,29950
26015,29960
26011,29965
26007,29963
26019,29972
26010,29974
26019,29977
26018,29973
26013,29977
26023,29980
26024,29985
26022,29985
26020,29993
26026,29994
26024,29992
26027,30000
26023,29992
26030,29999
26028,30003
26028,30003
26033,30012
26029,30004
26036,30013
26034,30012
26033,30019
26035,30024
26031,30021
26039,30027
26033,30020
26044,30037
26035,30035
26045,30041
26039,30040
26042,30035
26048,30051
26044,30052
26045,30053
26052,30062
26052,30063
26047,30068
26051,30066
26055,30076
26053,30075
26063,30084
26059,30080
26063,30088
26066,30091
26053,30075
26055,30065
26041,30037
26034,30009
26022,29985
26011,29958
26008,29936
25996,29919
25999,29909
25991,29909
25995,29907
25994,29906
26003,29922
25999,29920
25999,29922
26007,29932
26006,29937
26006,29935
26009,29938
26009,29930
26009,29933
26006,29928
26004,29928
26000,29924
26005,29929
26005,29931
26006,29936
26007,29942
26011,29942
26013,29955
26016,29955
26012,29949
26022,29962
26015,29955
26015,29956
26018,29962
26013,29949
26019,29955
26013,29954
26010,29950
26014,29952
26016,29955
26020,29960
26014,29957
26019,29964
26016,29961
26023,29974
26017,29968
26025,29983
26021,29973
26027,29984
26027,29980
26029,29989
26026,29985
26034,29998
26031,29993
26034,30004
26032,29996
26034,30005
26032,30006
26034,30007
26040,30014
26036,30013
26035,30014
26041,30025
26038,30027
26040,30020
26045,30031
26042,30030
26042,30032
26051,30040
26048,30043
26045,30036
26052,30049
26046,30049
26057,30055
26051,30050
26059,30061
26055,30060
26055,30064
26057,30065
26061,30078
26057,30075
26055,30068
26062,30083
26065,30085
26060,30083
26069,30092
26068,30095
26068,30099
26064,30102
26076,30111
26069,30112
26076,30116
26075,30117
26077,30120
26067,30109
26063,30088
26052,30062
26044,30035
26031,30005
26022,29976
26012,29958
26003,29933
26007,29932
26004,29920
25997,29912
26000,29920
25998,29923
26002,29928
26013,29937
26009,29939
26015,29954
26012,29946
26009,29942
26018,29953
26011,29949
26006,29942
26016,29944
26008,29932
26011,29937
26014,29937
26009,29933
26012,29943
26015,29951
26016,29946
26018,29958
26019,29961
26011,29957
26020,29963
26018,29953
26018,29968
26016,29956
26014,29957
26018,29960
26017,29950
26011,29947
26017,29961
26014,29953
26013,29954
26023,29963
26016,29964
26018,29959
26024,29969
26018,29968
26018,29967
26028,29977
26016,29969
26025,29979
26026,29979
26020,29983
26029,29986
26031,29983
26030,29983
26031,29992
26033,29993
26025,29988
26034,29998
26033,29996
26028,29999
26036,30002
26034,30000
26032,30002
26035,30011
26033,30005
26036,30016
26038,30017
26034,30016
26043,30022
26041,30025
26040,30017
26041,30031
26044,30032
26040,30024
26049,30038
26048,30035
26044,30036
26053,30044
26045,30046
26043,30043
26049,30057
26050,30051
26047,30052
26056,30068
26052,30064
26052,30061
26059,30073
26062,30077
26058,30073
26052,30063
26057,30065
26046,30037
26035,30013
26025,29983
26008,29953
26007,29937
25996,29917
25987,29894
25992,29896
25986,29884
25986,29879
25991,29891
25989,29886
25996,29900
26004,29908
26002,29911
25999,29913
26005,29921
25999,29911
26005,29918
26002,29907
26002,29910
26001,29911
26000,29904
25995,29904
26005,29912
26001,29913
26004,29924
26010,29930
26010,29930
26015,29938
26014,29937
26010,29935
26013,29940
26011,29938
26006,29927
26015,29935
26005,29927
26007,29930
26009,29927
26003,29920
26011,29925
26012,29936
26006,29930
26008,29935
26014,29936
26010,29940
26020,29948
26014,29940
26017,29944
26020,29957
26021,29958
26021,29954
26022,29961
26019,29962
26026,29971
26019,29968
26021,29967
26025,29976
26026,29974
26021,29967
26030,29985
26028,29982
26023,29978
26032,29986
26027,29978
26031,29989
26035,29996
26031,29992
26034,29998
26039,30005
26031,30002
26037,30009
26039,30011
26035,30010
26040,30019
26040,30018
26043,30018
26042,30021
26049,30028
26043,30026
26050,30041
26045,30037
26055,30046
26049,30048
26054,30045
26061,30058
26056,30059
26054,30056
26059,30066
26057,30059
26040,30036
26042,30016
26026,29983
26013,29954
26005,29933
26001,29913
25989,29895
25995,29890
25987,29874
25988,29873
25993,29882
25988,29873
25995,29885
25995,29896
25998,29893
26001,29906
26005,29906
26003,29903
26006,29907
25996,29903
26004,29912
26000,29902
25993,29891
26003,29901
25994,29897
26005,29911
26008,29913
26000,29909
26006,29924
26016,29929
26011,29923
26014,29929
26010,29925
26010,29929
26010,29921
26008,29918
26006,29919
26002,29919
26010,29923
26005,29920
26006,29924
26014,29922
26015,29930
26012,29927
26011,29929
26012,29934
26018,29942
26013,29939
26012,29941
26020,29947
26019,29946
26015,29945
26017,29957
26024,29955
26018,29952
26026,29967
26025,29962
26028,29969
26030,29976
26024,29964
26027,29975
26028,29978
26025,29972
26033,29987
26031,29976
26027,29982
26035,29989
26032,29988
26033,29984
26037,29999
26034,29993
26036,29998
26041,30007
26033,30000
26044,30013
26043,30012
26040,30014
26047,30019
26045,30024
26037,30018
26047,30028
26047,30030
26049,30030
26054,30037
26050,30040
26049,30039
26053,30046
26059,30058
26056,30054
26060,30067
26061,30069
26063,30065
26064,30069
26055,30050
26053,30041
26042,30009
26028,29983
26015,29948
26006,29927
25997,29905
25989,29889
25991,29882
25979,29866
25990,29878
25985,29878
25988,29876
25994,29883
26004,29893
25997,29893
26004,29910
26001,29907
26004,29913
26004,29911
26005,29904
26000,29903
26007,29905
25998,29898
26003,29902
26003,29902
26004,29913
26003,29915
26004,29915
26012,29927
26014,29934
26008,29928
26017,29939
26017,29935
26010,29930
26019,29935
26011,29925
26011,29925
26017,29935
26015,29934
26008,29924
26017,29931
26007,29929
26015,29938
26012,29933
26015,29939
26024,29944
26015,29945
26014,29947
26025,29950
26025,29954
26024,29962
26026,29963
26025,29963
26031,29976
26034,29970
26025,29973
26034,29981
26031,29982
26027,29975
26038,29984
26029,29983
26037,29994
26035,29985
26033,29988
26042,30001
26038,29996
26040,29994
26045,30014
26039,30003
26044,30005
26043,30011
26041,30006
26047,30020
26046,30018
26042,30020
26051,30027
26045,30021
26047,30031
26048,30029
26044,30031
26052,30042
26051,30039
26050,30036
26057,30047
26063,30053
26054,30045
26062,30057
26057,30055
26061,30064
26059,30064
26061,30068
26064,30070
26053,30057
26056,30047
26040,30013
26033,29998
26016,29962
26017,29941
26006,29917
25992,29892
25996,29890
25993,29883
25987,29873
