RED,IR
75438,105728
75391,105729
75396,105814
75418,105756
75417,105738
75408,105771
75403,105788
75431,105718
75389,105795
75385,105756
75445,105740
75394,105792
75391,105812
75365,105735
75459,105732
75350,105737
75391,105782
75352,105783
75436,105781
75412,105719
75398,105786
75343,105782
75421,105750
75423,105767
75359,105740
75442,105754
75394,105801
75383,105768
75449,105758
75439,105677
75405,105830
75328,105753
75435,105769
75432,105749
75394,105792
75401,105780
75433,105717
75422,105778
75394,105739
75431,105774
75404,105813
75353,105764
75465,105757
75413,105776
75402,105780
75437,105771
75391,105765
75457,105739
75407,105731
75387,105787
75405,105757
75430,105757
75482,105749
75434,105789
75408,105769
75438,105762
75460,105707
75453,105792
75395,105779
75461,105780
75409,105801
75407,105774
75482,105751
75430,105838
75377,105784
75467,105755
75461,105801
75428,105792
75460,105801
75454,105752
75446,105815
75442,105774
75476,105781
75432,105789
75435,105825
75433,105769
75499,105757
75443,105822
75425,105812
75439,105785
75479,105784
75485,105780
75475,105791
75465,105794
75471,105793
75542,105732
75444,105819
75407,105825
75475,105797
75482,105788
75482,105818
75429,105800
75485,105819
75441,105813
75472,105833
75495,105795
75498,105781
75451,105851
75411,105793
75541,105803
75474,105813
75405,105824
75499,105812
75476,105826
75470,105788
75497,105787
75475,105869
75461,105821
75524,105788
75519,105738
75494,105853
75432,105827
75463,105816
75528,105808
75550,105770
75521,105841
75485,105850
75463,105832
75533,105794
75480,105789
75503,105884
75500,105810
75514,105781
75507,105847
75521,105809
75504,105800
75492,105878
75476,105815
75552,105783
75521,105889
75502,105858
75504,105814
75572,105782
75517,105856
75454,105860
75537,105845
75509,105841
75536,105860
75530,105824
75551,105821
75510,105882
75537,105827
75561,105773
75517,105831
75523,105899
75537,105835
75525,105870
75570,105813
75527,105879
75528,105854
75532,105830
75602,105783
75538,105868
75498,105855
75564,105846
75520,105822
75545,105876
75536,105841
75555,105828
75512,105892
75531,105829
75572,105791
75524,105873
75504,105858
75539,105827
75533,105859
75473,105802
75546,105857
75516,105868
75492,105872
75542,105812
75546,105796
75491,105864
75477,105841
75561,105773
75406,105828
75505,105798
75484,105844
75476,105792
75457,105838
75504,105840
75488,105815
75511,105801
75476,105869
75442,105819
75527,105802
75476,105786
75454,105854
75450,105803
75495,105774
75460,105830
75461,105798
75463,105818
75462,105756
75441,105831
75424,105783
75461,105790
75440,105836
75409,105792
75462,105786
75435,105760
75418,105799
75436,105790
75389,105793
75413,105795
75437,105747
75389,105755
75406,105828
75352,105779
75404,105759
75379,105696
75338,105793
75369,105715
75359,105792
75373,105750
75406,105753
75367,105806
75334,105778
75415,105749
75376,105703
75358,105792
75373,105778
75332,105743
75382,105774
75375,105717
75345,105734
75319,105788
75333,105720
75402,105691
75320,105769
75315,105745
75334,105738
75335,105663
75321,105753
75262,105705
75329,105740
75284,105750
75295,105715
75343,105690
75268,105691
75328,105758
75300,105716
75326,105713
75304,105743
75256,105730
75318,105689
75270,105738
75282,105688
75311,105715
75282,105703
75266,105763
75228,105685
75333,105700
75266,105744
75275,105765
75289,105691
75310,105644
75284,105739
75237,105719
75304,105700
75259,105727
75266,105701
75317,105670
75263,105760
75221,105687
75307,105687
75261,105717
75258,105686
75267,105736
75249,105676
75271,105754
75255,105684
75242,105711
75288,105688
75222,105707
75283,105688
75268,105715
75229,105716
75287,105711
75241,105713
75256,105695
75285,105681
75252,105751
75253,105741
75249,105683
75305,105642
75252,105721
75213,105725
75271,105702
75276,105686
75282,105732
75193,105716
75287,105732
75241,105710
75292,105732
75278,105691
75292,105684
75258,105760
75188,105691
75329,105692
75259,105713
75216,105713
75272,105704
75255,105704
75277,105699
75238,105725
75245,105659
75227,105703
75277,105728
75232,105696
75279,105706
75255,105675
75250,105754
75226,105683
75296,105665
75230,105771
75228,105717
75296,105694
75281,105680
75252,105735
75290,105716
75239,105692
75250,105741
75297,105686
75265,105631
75241,105782
75204,105693
75304,105680
75277,105722
75238,105702
75266,105697
75288,105664
75292,105729
75240,105683
75271,105705
75255,105669
75197,105677
75289,105687
75250,105711
75267,105750
75274,105692
75259,105717
75221,105665
75305,105687
75239,105743
75223,105686
75310,105679
75263,105611
75267,105743
75208,105703
75286,105690
75279,105650
75265,105715
75207,105695
75289,105685
75259,105723
75253,105654
75282,105677
75263,105679
75235,105735
75303,105677
75276,105661
75241,105718
75280,105696
75259,105633
75286,105728
75244,105665
75249,105708
75263,105705
75248,105706
75300,105709
75335,105673
75297,105703
75242,105719
75240,105666
75317,105674
75264,105697
75260,105757
75278,105686
75291,105681
75285,105712
75302,105708
75267,105707
75256,105730
75310,105666
75325,105644
75269,105759
75244,105696
75310,105692
75316,105668
75278,105729
75233,105720
75310,105702
75286,105701
75297,105721
75282,105696
75341,105682
75261,105721
75260,105684
75320,105686
75299,105718
75293,105692
75265,105696
75301,105697
75230,105668
75312,105689
75277,105722
75294,105739
75288,105693
75329,105670
75295,105750
75276,105733
75312,105671
75372,105649
75300,105720
75262,105714
75312,105699
75320,105701
75319,105702
75322,105703
75301,105709
75292,105731
75343,105695
75298,105648
75307,105757
75276,105709
75349,105681
75336,105722
75284,105694
75322,105710
75313,105648
75329,105653
75329,105693
75302,105737
75322,105738
75293,105702
75361,105713
75327,105652
75324,105775
75335,105719
75309,105684
75354,105735
75343,105677
75314,105689
75319,105752
75301,105707
75397,105685
75329,105727
75319,105739
75294,105694
75386,105685
75345,105701
75316,105731
75339,105723
75331,105649
75354,105740
75285,105676
75358,105722
75297,105756
75264,105704
75398,105695
75308,105745
75313,105648
75343,105717
75294,105732
75348,105737
75375,105679
75316,105710
75276,105707
75340,105710
75359,105696
75340,105734
75267,105706
75343,105731
75305,105720
75343,105722
75344,105686
75362,105671
75309,105766
75277,105691
75386,105672
75320,105707
75278,105711
75352,105695
75334,105725
75308,105685
75347,105694
75293,105691
75274,105734
75300,105694
75360,105678
75304,105737
75316,105727
75323,105680
75376,105651
75343,105717
75351,105725
75290,105698
75327,105694
75313,105668
75340,105640
75310,105769
75290,105680
75370,105657
75332,105715
75274,105683
75350,105722
75307,105726
75335,105695
75332,105682
75349,105682
75320,105759
75287,105684
75386,105687
75334,105670
75311,105772
75329,105688
75358,105641
75338,105745
75321,105694
75348,105697
75306,105740
75310,105686
75386,105673
75316,105734
75293,105728
75334,105701
75327,105670
75337,105633
75295,105728
75318,105702
75330,105684
75351,105692
75365,105675
75321,105751
75282,105714
75355,105690
75352,105706
75320,105728
75351,105730
75320,105728
75318,105716
75365,105691
75326,105718
75327,105745
75343,105702
75385,105677
75355,105734
75304,105726
75364,105716
75346,105665
75366,105747
75276,105689
75372,105729
75322,105754
75349,105726
75400,105682
75357,105675
75340,105777
75359,105722
75360,105744
75382,105679
75357,105714
75365,105745
75278,105699
75409,105711
75371,105743
75349,105757
75369,105731
75396,105704
75374,105756
75351,105708
75381,105742
75367,105674
75367,105780
75330,105716
75407,105717
75355,105789
75321,105724
75412,105732
75386,105758
75324,105725
75400,105731
75344,105759
75389,105733
75411,105709
75374,105711
75368,105782
75329,105720
75428,105724
75353,105735
75380,105765
75355,105723
75396,105764
75430,105782
75420,105724
75417,105720
75362,105775
75386,105742
75435,105701
75381,105801
75336,105741
75425,105735
75411,105766
75357,105727
75407,105763
75364,105765
75401,105753
75410,105723
75452,105717
75393,105787
75379,105729
75440,105749
75432,105668
75389,105802
75357,105781
75413,105751
75424,105753
75377,105744
75446,105784
75397,105780
75360,105749
75487,105750
75408,105745
75419,105767
75417,105789
75429,105750
75449,105718
75412,105702
75411,105822
75353,105755
75470,105758
75447,105756
75426,105826
75432,105771
75423,105706
75439,105786
75427,105725
75452,105742
75429,105822
75428,105760
75478,105704
75433,105805
75391,105791
75457,105775
75443,105789
75462,105781
75458,105771
75473,105741
75420,105820
75435,105774
75505,105736
75449,105771
75438,105826
75437,105761
75511,105767
75430,105778
75470,105800
75439,105765
75456,105767
75489,105765
75469,105703
75448,105857
75410,105774
75517,105770
75482,105797
75460,105787
75475,105798
75482,105729
75482,105798
75447,105755
75494,105807
75468,105781
75455,105840
75478,105751
75514,105757
75472,105840
75397,105794
75508,105780
75490,105799
75422,105780
75515,105790
75468,105829
75470,105778
75511,105766
75477,105732
75468,105843
75453,105778
75495,105797
75480,105729
75472,105803
75492,105791
75456,105818
75455,105777
75518,105771
75464,105842
75452,105798
75517,105769
75498,105811
75459,105789
75510,105820
75473,105825
75476,105781
75526,105767
75484,105766
75477,105872
75440,105772
75555,105772
75494,105808
75499,105843
75497,105798
75526,105768
75518,105821
75460,105780
75534,105808
75481,105820
75485,105834
75536,105781
75501,105757
75487,105841
75500,105755
75488,105789
75523,105771
75497,105839
75464,105840
75510,105788
75531,105778
75510,105820
75481,105819
75537,105820
75495,105821
75538,105821
75527,105790
75566,105787
75488,105838
75460,105791
75565,105779
75510,105823
75465,105824
75536,105815
75529,105839
75503,105793
75531,105797
75486,105820
75493,105846
75522,105787
75561,105769
75514,105856
75511,105814
75547,105800
75501,105757
75536,105849
75507,105808
75520,105842
75530,105837
75493,105817
75538,105820
75530,105840
75546,105820
75516,105805
75557,105835
75565,105795
75535,105807
75532,105866
75517,105797
75607,105749
75535,105818
75496,105823
75563,105835
75537,105791
75550,105859
75483,105806
75575,105829
75523,105841
75540,105828
75593,105800
75534,105802
75541,105902
75565,105793
75560,105791
75560,105846
75562,105847
75552,105774
75536,105849
75563,105786
75551,105827
75531,105829
75497,105835
75613,105806
75573,105861
75519,105828
75581,105839
75562,105771
75561,105870
75536,105796
75598,105831
75571,105862
75513,105831
75624,105826
75569,105841
75517,105844
75595,105837
75557,105845
75583,105850
75598,105808
75609,105823
75559,105858
75534,105813
75633,105817
75581,105808
75567,105905
75523,105831
75629,105815
75586,105859
75539,105845
75550,105847
75579,105836
75597,105833
75579,105824
75590,105903
75565,105819
75558,105881
75632,105842
75626,105785
75570,105903
75531,105832
75622,105836
75606,105845
75576,105874
75528,105846
75605,105831
75603,105860
75593,105861
75608,105856
75632,105821
75603,105880
75554,105831
75637,105832
75597,105881
75541,105862
75615,105846
75615,105859
75566,105831
75616,105867
75574,105875
75598,105879
75624,105836
75605,105837
75595,105852
75589,105818
75560,105852
75610,105819
75614,105861
75603,105799
75568,105881
75572,105827
75633,105826
75583,105884
75530,105838
75632,105815
75604,105859
75548,105831
75617,105833
75547,105855
75581,105832
75595,105815
75570,105768
75547,105894
75499,105819
75598,105821
75574,105794
75533,105867
75520,105821
75578,105791
75570,105830
75496,105797
75589,105833
75510,105843
75475,105799
75530,105802
75506,105758
75512,105810
75525,105810
75500,105789
75561,105777
75493,105838
75486,105820
75484,105783
75570,105744
75488,105800
75487,105805
75489,105806
75499,105741
75494,105803
75446,105747
75509,105792
75442,105817
75399,105768
75511,105739
75455,105790
75404,105781
75484,105763
75462,105767
75449,105742
75444,105763
75436,105729
75414,105800
75401,105730
75454,105715
75399,105763
75394,105808
75404,105711
75459,105715
75391,105754
75398,105737
75340,105732
75413,105723
75422,105692
75388,105755
75399,105749
75369,105675
75383,105772
75390,105684
75393,105698
75355,105774
75308,105725
75411,105714
75363,105634
75352,105777
75311,105689
75370,105703
75388,105710
75352,105724
75350,105720
75383,105666
75325,105713
75312,105675
75376,105678
75323,105763
75258,105679
75388,105680
75324,105688
75289,105703
75317,105723
75312,105694
75352,105708
75351,105640
75325,105702
75311,105685
75355,105659
75341,105683
75296,105657
75325,105710
75285,105664
75298,105706
75333,105656
75292,105601
75294,105729
75271,105662
75351,105619
75295,105692
75227,105669
75318,105671
75267,105696
75310,105672
75326,105645
75310,105639
75268,105693
75253,105660
75323,105676
75278,105595
75282,105732
75247,105648
75339,105626
75298,105667
75237,105652
75276,105681
75242,105625
75317,105680
75276,105635
75214,105655
75291,105661
75239,105665
75286,105661
75280,105610
75312,105626
75257,105701
75246,105660
75316,105638
75299,105612
75258,105707
75214,105646
75296,105637
75292,105646
75269,105702
75283,105665
75270,105602
75290,105693
75298,105628
75284,105613
75260,105698
75208,105630
75317,105643
75265,105635
75251,105656
75291,105639
75279,105585
75276,105610
75251,105623
75256,105673
75274,105663
75229,105631
75300,105627
75249,105653
75257,105707
75265,105632
75301,105591
75272,105679
75274,105649
75284,105614
75263,105674
75247,105639
75291,105628
75264,105694
75244,105669
75285,105644
75330,105576
75271,105675
75237,105671
75282,105645
75268,105608
75277,105676
75262,105638
75303,105633
75246,105692
75244,105644
75322,105625
75259,105695
75279,105585
75290,105676
75250,105654
75306,105583
75288,105650
75261,105677
75275,105638
75268,105702
75240,105625
75319,105638
75258,105708
75243,105683
75263,105650
75331,105633
75271,105687
75250,105670
75287,105648
75299,105641
75297,105674
75298,105669
75275,105642
75264,105675
75333,105642
75316,105586
75274,105704
75232,105660
75325,105651
75297,105679
75292,105685
75281,105671
75288,105643
75298,105689
75293,105639
75290,105671
75284,105654
75284,105649
75310,105659
75287,105631
75307,105660
75283,105713
75322,105647
75331,105649
75289,105677
75307,105687
75297,105616
75300,105700
75277,105657
75334,105653
75294,105722
75292,105675
75326,105650
75354,105642
75305,105708
75269,105686
75337,105655
75334,105661
75325,105667
75315,105680
75330,105624
75298,105703
75375,105669
75330,105611
75317,105741
75292,105659
75374,105644
75319,105672
75318,105626
75342,105693
75282,105688
75354,105680
75330,105653
75368,105680
75307,105705
75312,105668
75383,105663
75341,105617
75318,105734
75339,105671
75340,105619
75354,105716
75345,105660
75346,105659
75333,105718
75325,105660
75393,105641
75322,105691
75311,105674
75346,105666
75371,105605
75344,105687
75276,105682
75341,105693
75315,105687
75360,105694
75351,105649
75349,105658
75323,105721
75339,105696
75384,105662
75314,105650
75312,105690
75318,105679
75344,105730
75334,105653
75386,105664
75323,105713
75305,105671
75378,105675
75365,105614
75329,105748
75284,105682
75353,105666
75344,105684
75342,105687
75351,105709
75347,105634
75326,105726
75343,105661
75373,105645
75341,105751
75291,105679
75388,105649
75339,105676
75284,105678
75362,105681
75314,105679
75365,105704
75361,105644
75368,105635
75301,105653
75312,105661
75366,105695
75359,105633
75302,105715
75377,105644
75322,105691
75304,105653
75354,105648
75323,105727
75280,105640
75372,105661
75334,105671
75328,105670
75344,105688
75334,105604
75340,105695
75292,105627
75362,105664
75298,105669
75317,105698
75317,105647
75369,105636
75317,105715
75313,105686
75341,105648
75371,105600
75331,105686
75313,105657
75357,105632
75353,105701
75338,105654
75331,105680
75319,105649
75333,105670
75367,105687
75354,105631
75310,105702
75353,105649
75378,105615
75345,105668
75298,105657
75353,105669
75314,105613
75347,105697
75349,105634
75394,105625
75324,105696
75276,105640
75398,105639
75344,105663
75295,105659
75370,105665
75318,105686
75339,105653
75367,105627
75325,105665
75326,105709
75307,105641
75413,105643
75332,105678
75322,105691
75362,105646
75377,105611
75328,105629
75375,105639
75321,105697
75335,105686
75448,105634
75357,105670
75320,105680
75366,105670
75338,105677
75377,105683
75372,105642
75371,105659
75340,105696
75306,105648
75422,105662
75358,105616
75369,105735
75304,105665
75389,105671
75376,105622
75349,105703
75335,105693
75384,105643
75365,105696
75317,105638
75401,105680
75347,105721
75313,105654
75436,105642
75355,105674
75329,105685
75389,105667
75373,105650
75404,105682
75376,105655
75369,105666
75346,105667
75351,105664
75428,105652
75346,105698
75361,105696
75378,105674
75407,105652
75371,105716
75392,105680
75386,105645
75366,105718
75401,105659
75407,105642
75376,105742
75327,105661
75405,105679
75405,105689
75364,105699
75359,105685
75399,105676
75412,105705
75399,105680
75421,105696
75379,105652
75382,105724
75413,105670
75434,105641
75379,105761
75377,105714
75389,105660
75443,105682
75381,105674
75390,105732
75379,105730
75399,105675
75452,105654
75388,105721
75386,105704
75404,105684
75435,105615
75401,105706
75381,105699
75412,105710
75372,105674
75434,105708
75422,105661
75429,105654
75409,105760
75413,105677
75428,105628
75431,105733
75395,105720
75445,105662
75391,105733
75380,105681
75458,105699
75407,105719
75404,105744
75403,105692
75379,105761
75504,105678
75423,105714
75429,105719
75421,105712
75474,105673
75428,105672
75406,105778
75415,105694
75463,105670
75436,105753
75425,105708
75464,105709
75406,105721
75402,105688
75470,105689
75431,105725
75416,105753
75411,105706
75490,105701
75426,105732
75426,105749
75429,105718
75478,105716
75467,105751
75434,105707
75468,105728
75427,105693
75442,105773
75483,105713
75458,105659
75427,105781
75448,105696
75504,105674
75459,105725
75469,105718
75505,105717
75438,105755
75507,105728
75454,105712
75476,105807
75424,105748
75485,105716
75499,105734
75482,105758
75483,105772
75497,105687
75490,105762
75450,105721
75516,105726
75485,105775
75423,105739
75533,105738
75499,105755
75479,105770
75507,105760
75498,105713
75520,105796
75470,105733
75543,105775
75490,105790
75502,105812
75484,105766
75558,105733
75502,105836
75468,105754
75543,105754
75536,105758
75498,105805
75511,105783
75529,105758
75545,105736
75544,105820
75544,105792
75561,105778
75486,105797
75539,105772
75566,105750
75535,105763
75504,105834
75492,105762
75591,105770
75527,105737
75531,105850
75486,105808
75578,105765
75553,105818
75482,105779
75559,105806
75524,105813
75505,105784
75588,105770
75537,105833
75516,105800
75576,105799
75559,105779
75575,105822
75541,105834
75533,105790
75482,105794
75556,105813
75572,105793
75542,105836
75515,105824
75606,105806
75562,105719
75551,105844
75542,105810
75584,105780
75558,105832
75549,105762
75598,105789
75551,105835
75493,105790
75621,105773
75552,105819
75540,105820
75575,105787
75602,105764
75586,105811
75533,105799
75594,105822
75561,105736
75581,105826
75539,105776
75608,105809
75555,105839
75547,105831
75614,105781
75586,105777
75562,105767
75565,105800
75558,105798
75580,105796
75617,105772
75557,105843
75544,105818
75576,105792
75620,105749
75578,105832
75536,105820
75568,105805
75619,105743
75565,105829
75526,105803
75600,105811
75564,105843
75561,105810
75618,105787
75565,105850
75536,105816
75614,105780
75622,105820
75574,105804
75583,105841
75568,105784
75589,105852
75580,105802
75642,105798
75574,105857
75564,105848
75643,105777
75587,105818
75601,105851
75592,105835
75567,105829
75618,105864
75595,105804
75608,105794
75580,105874
75578,105829
75662,105787
75599,105868
75540,105837
75603,105822
75603,105827
75634,105851
75582,105829
75617,105832
75588,105862
75623,105840
75622,105783
75645,105795
75593,105872
75555,105817
75670,105804
75614,105841
75595,105852
75621,105832
75605,105835
75624,105840
75634,105806
75590,105815
75599,105857
75650,105828
75610,105818
75614,105843
75682,105855
75623,105772
75626,105862
75616,105827
75643,105843
75629,105802
75603,105866
75583,105820
75656,105806
75616,105881
75601,105867
75660,105826
75642,105863
75611,105827
75650,105873
75607,105832
75643,105877
75653,105806
75664,105802
75626,105890
75593,105837
75674,105834
75645,105775
75612,105907
75558,105850
75646,105842
75644,105860
75613,105860
75621,105863
75611,105828
75614,105837
75643,105863
75639,105801
75648,105834
75577,105875
75576,105817
75654,105807
75595,105866
75577,105863
75600,105830
75653,105788
75592,105832
75564,105823
75594,105825
75606,105776
75599,105853
75554,105797
75615,105819
75533,105843
75558,105803
75613,105791
75553,105779
75549,105859
75570,105782
75550,105763
75555,105808
75527,105797
75568,105798
75503,105822
75517,105779
75562,105775
75517,105824
75530,105796
75512,105752
75522,105797
75436,105755
75504,105803
75461,105783
75487,105778
75514,105740
75468,105687
75461,105824
75467,105738
75465,105682
75451,105756
75416,105739
75478,105728
75407,105752
75444,105724
75464,105701
75434,105675
75387,105784
75371,105696
75449,105698
75406,105684
75395,105762
75364,105690
75431,105667
75382,105692
75316,105678
75398,105703
75517,105779
75255,105714
75383,105702
75319,105659
75344,105701
75371,105685
75285,105667
75389,105670
75349,105655
75329,105722
75271,105665
75340,105650
75334,105641
75300,105672
75285,105666
75346,105631
75292,105676
75300,105633
75326,105633
75268,105637
75265,105681
75330,105640
75292,105579
75282,105693
75241,105642
75293,105617
75272,105659
75259,105608
75296,105654
75258,105593
75253,105663
75251,105598
75272,105586
75224,105651
75383,105702
75319,105659
75344,105701
75371,105685
75285,105667
75389,105670
75349,105655
75329,105722
75271,105665
75340,105650
75334,105641
75300,105672
75285,105666
75346,105631
75292,105676
75300,105633
75326,105633
75268,105637
75265,105681
75330,105640
75292,105579
75282,105693
75241,105642
75293,105617
75272,105659
75259,105608
75296,105654
75258,105593
75253,105663
75251,105598
75272,105586
75165,105559
75215,105634
75215,105634
75215,105634
75215,105634
75215,105634
75215,105634
75215,105634
75215,105634
75225,105634
75215,105589
75215,105589
75215,105589
75215,105589
75215,105589
75215,105589
75215,105589
75231,105534
75231,105534
75231,105534
75231,105534
75231,105534
75231,105534
75231,105534
75237,105612
75237,105612
75237,105612
75237,105612
75237,105612
75237,105612
75237,105612
75192,105612
75225,105626
75248,105571
75213,105563
75195,105633
75149,105581
75263,105576
75186,105587
75198,105643
75167,105585
75260,105558
75224,105621
75188,105579
75224,105600
75187,105523
75222,105636
75172,105574
75216,105576
75189,105615
75129,105580
75245,105564
75204,105610
75168,105597
75224,105580
75179,105615
75220,105585
75203,105559
75245,105574
75237,105612
75237,105612
75237,105612
75237,105612
75192,105612
75193,105588
75193,105606
75214,105574
75198,105589
75226,105579
75153,105627
75187,105561
75248,105558
75203,105622
75190,105605
75232,105570
75228,105570
75206,105595
75221,105596
75193,105534
75202,105631
75193,105565
75247,105571
75203,105643
75198,105592
75247,105584
75276,105542
75189,105609
75191,105595
75204,105585
75219,105540
75213,105593
75164,105605
75238,105589
75186,105607
75189,105589
75260,105569
75208,105594
75186,105602
75230,105602
75216,105585
75261,105602
75258,105584
75185,105618
75235,105592
75247,105561
75286,105577
75208,105637
75195,105581
75276,105586
75233,105552
75229,105654
75196,105587
75262,105567
75236,105620
75192,105578
75266,105618
75216,105622
75202,105586
75288,105592
75237,105606
75232,105639
75230,105589
75288,105533
75259,105613
75211,105589
75244,105607
75247,105552
75272,105643
75249,105531
75269,105612
75213,105625
75239,105605
75307,105590
75237,105626
75208,105629
75260,105599
75243,105617
75263,105599
75256,105575
75242,105591
75214,105630
75202,105593
75305,105562
75237,105624
75227,105650
75221,105595
75310,105576
75248,105629
75230,105626
75268,105603
75250,105550
75255,105648
75231,105577
75285,105590
75231,105658
75221,105595
75304,105583
75246,105640
75212,105605
75270,105596
75253,105551
75284,105587
75262,105619
75236,105631
75197,105627
75308,105605
75258,105625
75259,105669
75266,105615
75305,105570
75274,105630
75218,105596
75294,105635
75247,105647
75274,105609
75316,105595
75271,105627
75263,105660
75266,105604
75318,105566
75276,105620
75249,105625
75273,105632
75280,105576
75292,105657
75247,105605
75305,105634
75270,105579
75266,105663
75251,105601
75318,105596
75270,105596
75285,105633
75248,105649
75240,105632
75292,105627
75287,105577
75259,105682
75199,105619
75327,105615
75283,105629
75258,105645
75292,105629
75277,105551
75285,105651
75241,105601
75288,105637
75253,105573
75274,105658
75257,105614
75312,105603
75254,105665
75231,105622
75303,105626
75295,105634
75263,105629
75287,105633
75254,105636
75288,105656
75303,105605
75262,105570
75278,105673
75234,105630
75345,105617
75285,105633
75310,105636
75250,105652
75252,105618
75322,105611
75251,105629
75301,105645
75262,105584
75297,105672
75286,105629
75302,105587
75279,105677
75264,105629
75331,105580
75269,105661
75213,105653
75314,105634
75275,105654
75299,105628
75291,105613
75309,105603
75256,105684
75255,105651
75330,105622
75282,105615
75286,105713
75242,105634
75341,105616
75279,105642
75228,105646
75314,105642
75269,105654
75331,105627
75312,105611
75278,105672
75293,105675
75305,105623
75300,105668
75250,105624
75336,105652
75280,105611
75302,105671
75289,105639
75324,105655
75285,105688
75293,105684
75327,105647
75337,105593
75323,105704
75270,105674
75336,105622
75332,105686
75273,105626
75348,105656
75305,105697
75265,105631
75363,105631
75315,105663
75306,105713
75293,105656
75347,105644
75340,105661
75325,105673
75326,105668
75315,105662
75326,105654
75333,105621
75329,105674
75298,105674
75325,105704
75361,105655
75366,105608
75339,105723
75265,105670
75364,105674
75361,105700
75324,105665
75350,105689
75338,105619
75343,105695
75317,105632
75371,105689
75345,105677
75324,105703
75350,105649
75404,105639
75342,105723
75311,105678
75351,105650
75364,105678
75330,105679
75389,105702
75343,105697
75350,105712
75391,105670
75397,105630
75361,105718
75353,105691
75383,105625
75340,105676
75354,105695
75380,105695
75329,105661
75393,105721
75330,105651
75394,105690
75358,105722
75333,105667
75432,105680
75378,105682
75345,105723
75393,105697
75379,105721
75381,105674
75398,105691
75387,105703
75364,105723
75376,105679
75435,105635
75377,105732
75370,105701
75392,105683
75431,105643
75386,105702
75340,105684
75405,105696
75374,105694
75389,105685
75409,105679
75344,105699
75382,105689
75399,105637
75354,105695
75350,105677
75423,105701
75351,105685
75388,105733
75376,105658
75420,105684
75384,105747
75385,105731
75388,105665
75431,105657
75378,105729
75363,105705
75405,105671
75423,105650
75392,105714
75405,105699
75398,105622
75385,105720
75440,105669
75418,105622
75392,105747
75348,105669
75459,105668
75404,105691
75386,105706
75405,105699
75424,105671
75440,105698
75430,105636
75410,105639
75368,105690
75412,105691
75393,105688
75434,105666
75406,105749
75390,105704
75420,105679
75414,105682
75397,105697
75414,105699
75386,105632
75422,105708
75376,105662
75454,105672
75412,105726
75393,105713
75448,105667
75459,105631
75393,105736
75388,105679
75435,105667
75426,105649
75391,105718
75392,105708
75462,105662
75414,105717
75405,105650
75462,105655
75408,105760
75440,105718
75460,105685
75427,105672
75443,105713
75442,105690
75409,105708
75434,105674
75471,105658
75436,105651
75416,105726
75396,105678
75479,105687
75439,105644
75428,105751
75421,105671
75446,105618
75449,105705
75415,105674
75466,105648
75401,105718
75393,105680
75475,105655
75422,105716
75417,105694
75441,105674
75494,105613
75425,105709
75399,105697
75442,105690
75443,105616
75444,105704
75390,105657
75385,105684
75403,105670
75427,105671
75471,105682
75436,105663
75450,105715
75447,105625
75449,105718
75408,105658
75473,105687
75433,105719
75417,105678
75495,105676
75456,105611
75447,105751
75402,105681
75467,105682
75472,105653
75454,105708
75418,105682
75489,105659
75460,105713
75444,105693
75488,105684
75446,105715
75411,105682
75496,105673
75475,105669
75465,105740
75439,105694
75508,105669
75390,105657
75483,105740
75500,105634
75490,105694
75449,105713
75463,105646
75478,105710
75486,105690
75526,105694
75446,105741
75438,105688
75520,105679
75473,105705
75467,105737
75489,105684
75499,105719
75476,105685
75511,105707
75478,105659
75456,105735
75468,105688
75525,105696
75490,105746
75472,105755
75480,105704
75574,105704
75488,105724
75504,105751
75515,105712
75551,105667
75510,105733
75486,105707
75531,105737
75483,105740
75528,105730
75516,105750
75511,105724
75485,105742
75505,105666
75533,105761
75481,105711
75554,105727
75516,105759
75541,105762
75526,105719
75566,105712
75522,105782
75508,105753
75559,105725
75595,105682
75513,105767
75478,105746
75565,105727
75551,105770
75513,105729
75573,105772
75522,105779
75512,105747
75597,105741
75539,105741
75523,105802
75490,105761
75588,105719
75574,105767
75557,105794
75587,105770
75548,105748
75551,105771
75602,105783
75577,105770
75547,105805
75495,105758
75621,105764
75578,105784
75514,105777
75600,105779
75546,105779
75574,105766
75620,105768
75580,105782
75561,105825
75564,105771
75646,105763
75574,105799
75578,105812
75579,105772
75631,105753
75617,105794
75551,105780
75622,105801
75559,105794
75613,105819
75634,105790
75600,105753
75582,105852
75599,105783
75641,105729
75581,105812
75598,105829
75548,105764
75579,105793
75616,105767
75591,105804
75581,105807
75599,105787
75615,105730
75604,105818
75536,105770
75623,105807
75559,105792
75578,105776
75626,105746
75585,105788
75554,105818
75589,105790
75577,105749
75567,105780
75593,105791
75575,105705
75567,105805
75540,105746
75589,105758
75554,105776
75532,105815
75526,105761
75599,105740
75537,105780
75549,105806
75522,105748
75561,105760
75549,105772
75549,105794
75528,105769
75530,105743
75568,105686
75514,105774
75464,105754
75531,105715
75502,105764
75473,105703
75509,105735
75482,105714
75456,105786
75441,105708
75528,105699
75459,105756
75451,105743
75473,105709
75504,105671
75453,105732
75427,105720
75485,105700
75451,105719
75409,105684
75479,105651
75400,105769
75356,105696
75449,105684
75445,105706
75401,105697
75428,105708
75390,105676
75453,105661
75383,105679
75389,105694
75346,105677
75334,105654
75430,105662
75357,105654
75375,105719
75362,105677
75402,105604
75396,105671
75338,105645
